0,147,177
1,6,16
1,63,82
2,23,51
2,121,150
2,177,203
4,0,19
4,67,78
4,153,182
4,213,242
5,6,39
5,97,110
6,16,24
6,191,218
7,0,16
7,29,49
7,101,127
7,219,233
8,168,181
9,140,154
9,197,226
10,0,15
10,82,88
10,105,129
10,155,163
11,0,12
11,151,167
11,178,189
12,19,31
12,58,67
12,70,102
12,123,138
13,8,15
13,266,292
14,122,135
15,0,32
15,92,122
15,319,331
16,0,44
16,47,63
16,218,251
17,81,95
17,151,159
18,104,115
18,125,147
19,39,62
19,113,133
20,50,64
20,111,122
20,139,147
21,35,60
22,140,160
22,207,230
25,0,13
25,81,117
26,30,43
27,59,69
27,78,98
27,207,245
27,301,315
27,325,335
27,387,405
28,0,12
28,65,86
28,177,185
28,245,260
28,297,306
28,333,363
29,16,56
29,96,109
29,149,159
30,10,35
30,172,183
30,242,261
31,67,86
31,129,143
32,89,123
32,162,175
33,130,141
34,97,110
35,31,52
35,75,86
35,97,117
36,0,12
36,59,70
36,89,103
36,117,138
37,32,49
37,165,187
37,190,205
37,220,242
38,0,13
38,59,73
38,123,144
39,99,110
40,18,37
40,55,88
41,0,11
41,37,50
42,17,31
42,332,346
43,15,34
43,101,117
43,195,223
43,233,253
44,69,89
44,135,157
44,272,281
45,113,122
46,0,19
46,29,49
46,76,107
46,128,142
46,311,328
47,22,46
47,102,119
47,184,200
47,247,258
48,12,51
49,240,264
49,359,381
50,0,19
50,222,245
51,0,18
52,63,73
53,40,69
53,72,86
53,150,164
53,261,278
54,24,35
54,38,68
54,158,185
54,267,290
55,53,64
55,199,213
56,0,40
56,153,175
57,88,101
57,124,140
57,181,193
57,202,233
58,116,132
58,153,168
58,199,212
59,0,8
59,212,229
59,239,261
61,0,14
61,191,206
62,0,27
62,146,184
62,220,229
63,184,216
64,63,103
64,146,165
65,51,61
66,11,24
66,161,181
66,212,226
66,267,281
66,284,303
67,21,31
67,50,71
67,143,158
67,180,194
68,238,252
69,53,66
69,164,177
70,157,177
71,0,23
71,53,72
71,96,107
71,118,137
72,0,23
72,38,59
72,77,88
72,139,152
72,156,167
73,5,21
73,47,64
73,78,103
74,5,25
75,19,35
75,60,78
75,113,147
75,241,263
75,293,299
76,60,71
77,128,146
78,67,98
79,0,7
79,187,206
80,8,16
80,61,73
80,86,97
81,0,15
82,137,159
83,0,10
84,105,138
85,21,37
86,0,16
86,62,73
87,56,89
88,38,54
88,110,135
88,273,291
89,0,12
89,15,26
89,136,158
90,37,48
92,59,83
92,134,169
95,68,88
96,180,199
97,186,210
97,233,270
97,288,299
98,204,227
99,17,44
99,106,120
99,140,155
99,170,184
99,198,209
100,0,11
100,58,76
100,105,136
100,172,180
100,249,266
100,332,342
101,0,22
101,102,120
101,186,197
101,225,246
102,0,11
103,4,21
103,173,198
103,244,263
104,79,92
104,134,146
104,181,195
104,272,289
105,12,32
105,125,133
105,259,269
105,292,307
106,9,20
106,88,104
106,127,145
106,154,163
106,166,175
106,178,197
107,69,93
108,78,99
108,166,195
108,242,263
109,19,38
109,49,58
109,82,106
109,136,155
110,38,53
112,77,103
113,124,140
114,166,182
115,93,116
115,127,136
116,82,96
117,58,85
118,111,124
118,191,207
119,0,12
119,55,76
119,173,193
119,274,288
120,76,109
120,170,188
120,206,240
122,196,206
123,67,89
123,98,124
123,233,248
124,112,145
125,189,202
127,153,166
127,207,221
128,28,58
128,145,172
129,0,16
129,104,119
129,127,146
129,216,225
129,228,258
129,261,274
129,283,323
130,0,22
130,53,62
130,74,84
131,0,19
131,22,45
132,16,35
134,45,86
134,96,122
135,51,62
135,67,74
136,41,56
136,134,145
138,66,89
