abalanzar,intransitive
abanderar,transitive
abandonar,transitive
abanicar,transitive
abaratar,transitive
abarcar,transitive
abastecer,transitive
abatir,transitive
abdicar,intransitive
abismar,transitive
abjurar,intransitive
abogar,intransitive
abolir,transitive
abonar,transitive
abordar,transitive
aborrecer,intransitive
abortar,intransitive
abrazar,transitive
abrazar,intransitive
abreviar,transitive
abrigar,transitive
abrillantar,transitive
abrir,ditransitive
abrir,transitive
abrir,transitive
abrir,transitive
abrir,intransitive
abrir,transitive
abroncar,transitive
abrumar,transitive
absolver,transitive
absorber,transitive
abstener,intransitive
abstraer,transitive
abuchear,transitive
abundar,intransitive
aburrir,transitive
abusar,intransitive
acabar,intransitive
acabar,intransitive
acabar,intransitive
acabar,transitive
acabar,intransitive
acabar,intransitive
acaecer,intransitive
acalambrar,transitive
acallar,transitive
acampar,intransitive
acaparar,transitive
acariciar,transitive
acarrear,transitive
acarrear,transitive
acatar,transitive
acceder,intransitive
acceder,intransitive
accidentar,intransitive
accionar,transitive
acechar,transitive
acelerar,transitive
acentuar,transitive
acentuar,intransitive
aceptar,transitive
acercar,intransitive
acercar,transitive
acercar,ditransitive
acertar,intransitive
acertar,intransitive
achacar,ditransitive
achacar,transitive
achicar,transitive
achicar,transitive
achuchar,transitive
aclamar,transitive
aclarar,transitive
acoger,transitive
acoger,intransitive
acoger,transitive
acometer,transitive
acomodar,transitive
acompañar,transitive
acondicionar,transitive
aconsejar,ditransitive
acontecer,intransitive
acopiar,transitive
acoplar,intransitive
acoplar,transitive
acordar,intransitive
acordar,transitive
acordonar,transitive
acorralar,transitive
acortar,transitive
acortar,intransitive
acosar,transitive
acostar,intransitive
acostar,transitive
acostumbrar,transitive
acotar,transitive
acrecentar,transitive
acreditar,transitive
acristalar,transitive
activar,intransitive
activar,transitive
actualizar,transitive
actuar,intransitive
acudir,intransitive
acumular,transitive
acuñar,transitive
acusar,transitive
acusar,transitive
adaptar,transitive
adaptar,intransitive
adecentar,transitive
adecuar,transitive
adelantar,transitive
adelantar,transitive
adelantar,transitive
adelantar,intransitive
adelantar,transitive
adelgazar,transitive
adentrar,intransitive
adherir,intransitive
adherir,transitive
adiestrar,transitive
adivinar,transitive
adjudicar,ditransitive
adjuntar,transitive
administrar,transitive
administrar,ditransitive
admirar,transitive
admirar,intransitive
admitir,transitive
adoctrinar,transitive
adoptar,transitive
adoptar,transitive
adorar,transitive
adormecer,transitive
adormilar,transitive
adornar,transitive
adosar,transitive
adquirir,transitive
adscribir,transitive
aducir,transitive
adueñar,intransitive
adulterar,transitive
advertir,transitive
